datetime,city,state,country,shape,duration (hours/min),comments,date posted,longitude 
6/2/2003 01:30,allison park,pa,us,sphere,45 seconds,UFO Seen In Allison Park&#44 PA along Rt.8,7/16/2003,-79.9588889
8/11/2008 02:30,coral springs,fl,us,unknown,2 hours,Something in the sky thats changing colors and in the same spot for at least two hours...just gets higher.,8/12/2008,-80.27083329999999
6/5/1980 01:00,darien,il,us,unknown,less the 2mins,I thought at first it might be a helecoper&#44 but there was no sound coming from it&#44 nothing,4/16/2005,-87.9738889
7/15/1974 22:30,new albany,in,us,triangle,1|30 min.,At 2230&#44 my father and I  saw a black triangular shaped object in the sky  with three lights&#44 one being green&#44 the other two were red.,1/28/1999,-85.8241667
12/7/2008 18:00,junction city,or,us,oval,5 mins,unknow object in sky no color or sound no running lights,1/10/2009,-123.20444440000001
11/19/2013 19:00,jeffersonville,in,us,sphere,7-8 minutes,10-12 bright orange spherical balls of light&#44 some turning away from others&#44 and one coming in close,12/2/2013,-85.7372222
8/17/2008 22:06,washington&#44 d.c.,dc,nan,egg,1 minute,(egg shaped) anomaly shooting a beam of light towards the ground?,10/31/2008,-77.036464
9/18/1975 17:00,monte alegre (para) (brazil),nan,nan,cigar,20 seconds,We were a bunch of kids playing soccer in front of my house in the afternoon. Sundly someone stoped the ball and pointed to the sky 100,9/28/2003,-54.07285
4/24/2013 20:33,tiberias (israel),nan,nan,circle,4 minutes,3 UFOs inTtiberias&#44 Israel.,5/15/2013,35.530972999999996
2/16/2014 15:00,custer,wi,us,circle,10 seconds,Shimmering &quot;liquid-like-metallic&quot; disc.,2/21/2014,-89.42611109999999
11/2/2009 18:00,bainbridge island,wa,nan,flash,1 second,Flash of light followed by change in broadcast signals&#44 and then unmarked black helicopter with searchlight.,12/12/2009,-122.521245
12/25/2000 19:00,woodland,ca,us,fireball,7 min,two fireballs moving swiftly then just hovering in the sky too bright and big and steady for an airplane then disappeared.,1/3/2001,-121.7722222
11/16/1999 18:00,madison,wi,us,fireball,45 seconds,Very large fireball with trail arched silently from SE to E/NE.  Thought it was a plane crashing.  When it went over the horizon&#44 I wai,11/17/1999,-89.4011111
10/6/2005 21:30,lynchburg,va,us,triangle,45 seconds,Black Triangle&#44 Three White Lights&#44 What was that?,12/16/2005,-79.1425
1/22/2011 06:30,columbus,ga,us,teardrop,1 hour,Bright light over Ft. Benning&#33&#33&#33,1/31/2011,-84.98777779999999
12/22/2003 18:00,madison,wi,us,other,20 seconds,Shape -changing brown &quot;tarp&quot;,2/12/2004,-89.4011111
7/21/1997 22:20,nun&#39s island (canada),pq,nan,formation,8 seconds,Formation of silent&#44 pale round objects on top of cloud ceiling ( about 15% cloud cover).,12/2/2000,-73.547158
3/27/2008 22:00,fort atkinson,wi,us,formation,30 seconds,V formation seen twice in appr. 15 min. About 25-30 lights that disconnected at one point then rejoined.,4/17/2008,-88.83694440000001
8/10/2008 01:30,houston,tx,us,cigar,seconds,Extremely bright&#44 cigar shaped object in the night sky near down town Houston.,8/12/2008,-95.3630556
9/20/2008 23:45,south padre island,tx,us,light,30 seconds,light moving shape of cross over South Padre Island blackest part of night,8/5/2009,-97.16444440000001
4/16/2003 11:00,new york city (brooklyn),ny,us,disk,15 secs.,Invading Laguardia&#39s Air Space.,3/19/2009,-74.0063889
8/21/2013 22:00,staunton,va,us,light,10:33,4 lights traveling in a clockwise circle coming together at a central point&#44over and over again.  (NUFORC Note:  Adv. lights??  PD)),8/30/2013,-79.0719444
10/18/2009 22:00,bloemfontein (free state),nan,nan,circle,1 minute or so,I reside in the USA. My brother called me from South Africa trying to find out how he can report what he saw in the sky. It was a a cle,12/12/2009,26.216666999999998
1/17/2014 17:10,elkford (canada),bc,nan,light,10 second,As the sun was setting about 4 finger widths above the sun in the west/southwest was what looked like a really bright star even though,1/24/2014,-114.92353
10/24/2004 23:30,pomeroy,oh,us,flash,1 minute,Flash in the sky  ((NUFORC Note:  Possible meteor.  PD)),11/2/2004,-82.03388890000001
8/25/2008 22:30,athens,ny,us,teardrop,1 hour,Bright moving light in Athens&#44 NY,10/31/2008,-73.81
12/13/2006 19:30,canton,il,us,fireball,20 minutes,Loud stationary craft that would grow  with what looked like fire and then it would drop a luminous &quot;pod&quot;,2/1/2007,-90.035
5/29/2002 18:50,addis ababa (ethiopia),nan,nan,flash,45 seconds,High altitude flashing light observed,6/12/2002,38.757761
4/18/2014 00:00,mt. pleasant,mi,us,egg,10 minutes,Bright lights power gone from car.,4/24/2014,-84.7675
3/5/2014 22:45,walnut creek,ca,us,light,2 minutes,Blue/Orange bright lights filled the sky.,3/18/2014,-122.0638889
2/26/2010 21:20,uk/england,nan,nan,disk,20-30 seconds,Clearly a saucer shaped&#44 rotating mechanical craft,8/19/2012,-1.17432
9/29/2012 20:30,buffalo,ny,us,unknown,3-5 minutes,6 orange reddish&#44 flashing lights&#44  slowly coming off the horizon joining in formation,10/30/2012,-78.87861109999999
1/5/2013 18:10,adachi-ku (tokyo) (japan),nan,nan,chevron,5 seconds,Two crescent shaped lightless soundless craft&#44 traveling at supersonic speeds over Tokyo.,2/4/2013,139.80447900000001
5/11/2013 19:00,miami,fl,us,sphere,30 minutes,6 Dark Spheres hovering sky.,5/15/2013,-80.1938889
2/21/2000 23:30,pennien hills (uk/england),nan,nan,light,2 mins,the ship was flashing in red green and yellow sort of bobing up and down and side to side it was very fast thir was no sound,2/27/2000,-1.1295620000000002
7/2/2010 22:00,elgin,il,us,sphere,5 min,10  bright orange noiseless spheres flew over head in single file at intrevals of 10 to 15 seconds moving from S to N.,7/6/2010,-88.28111109999999
9/1/2013 22:15,everett,wa,us,light,1 minute?,Huge red glowing light east of Everett WA makes 90 degree turn and moves toward  Snohomish as seen by Ebey Island resident.,9/9/2013,-122.20083329999999
2/15/1980 22:00,hollister,ca,us,egg,10 minutes more or less,I was in High School just got out of late Basketball Practice.  My older brother came to pick me up and take me home.  It was late even,10/30/2006,-121.40055559999999
10/31/1999 20:00,auburn,ga,us,rectangle,5 minutes,We noticed a bright lime green colored object coming across the sky right above the tree tops.  It went slowly across the sky from nort,11/23/1999,-83.82777779999999
2/6/1997 16:45,mesa,az,us,triangle,3-4 seconds,In Mesa&#44 AZ&#44 I clearly saw a large triangular ship&#44 flying slowly---it turned / flew away at terrific speed.,3/31/2008,-111.8219444
9/25/1999 02:00,franklin,nc,us,circle,30m,Recently my mother and myself have witnesst a white light with red and blue lights flashing around it.We have witnesst it together and,11/20/2002,-83.3816667
6/1/1954 19:00,el cerrito,ca,us,light,5 minutes,It was a Sunday evening and must have been in November of Decemberme to Berkeley because it was dark and I needed to be in Berkeley for,8/5/2001,-122.31055559999999
4/24/2001 18:23,denver,co,us,oval,4:00min,green&#44blue and red flashing lights.,4/28/2001,-104.98416670000002
5/15/1960 18:00,terre haute,in,us,other,5 min.,Light Bar in Clouds UFO,9/19/2002,-87.4138889
3/15/2008 19:00,tucson,az,us,fireball,2 seconds,Large&#44 glowing&#44 floating&#44 red fireball/orb spotted in the sky for a very short time before it disappeared.,3/31/2008,-110.9258333
3/19/2007 09:22,matteson,il,us,light,18 minutes&#44 give or take,Very bright red light&#33,4/27/2007,-87.7130556
8/13/2003 04:00,lake mary,fl,us,unknown,2 secs,DID YOU SEE WHAT I SAW??? ((NUFORC Note:  Possible Perseid meteor&#44 we believe.  PD)),8/28/2003,-81.3180556
6/15/2004 02:00,locust grove,va,us,light,1 to 2 seconds,Light in night sky traveling at high speed and making a right angle turn without changing velocity.,5/24/2005,-78.6486111
9/14/2012 20:50,howland,oh,nan,sphere,10 minute,About 30 red orbs/ in a checkmark formation/some droped out and came back into formation going NW,9/24/2012,-80.732529
1/17/2008 24:00,oklahoma city,ok,us,formation,3 minutes,Group of orange glowing lights&#44 flying and darting around in the sky&#44 yet staying together in a group,1/21/2008,-97.51611109999999
7/18/1974 20:00,bremerton,wa,us,delta,5 minits,from my bed room window we saw what we thought was a car on the hill top just up the street,1/11/2002,-122.63138889999999
9/15/2005 05:30,thornville,oh,us,oval,8-10 seconds,an oval ship appeared in the northwest sky up about 60 degrees that was traveling west on edge &#44 bottom to the south. it then disappear,10/30/2006,-82.4202778
8/31/2004 21:00,romulus,ny,us,cone,8 min.,White blur with two lights&#44 changed directions often&#44 faded in and out; over the big dipper. ((NUFORC Note:  Missile launch.  PD)),9/1/2004,-76.8338889
11/14/1997 21:30,olympia (east of),wa,us,formation,2 minutes,We drove up to my house and looked to the North. At about a 45 degree angle we observed a flight of ???? moving from left to right in a,11/20/2002,-122.89944440000001
12/10/2007 21:00,taunton,ma,us,unknown,22:00,a mysterious cloud and 2 smokey streaks,3/4/2008,-71.0902778
6/15/1999 24:00,tauton (uk/england),nan,nan,other,20 mins,well i video&#39d this object 2 summers ago reported it to our local ufo people called utopia.. even the local tv station where interested,4/28/2001,-3.106849
8/20/1979 21:00,phoenix,az,us,disk,5 minutes,Mother and two children recall ufo experience,5/15/2006,-112.07333329999999
12/28/1999 22:00,elisabeth,co,nan,light,1-2 mins,White light moves and disapers,7/26/2002,-104.596915
1/19/2009 19:38,pleasant gap,pa,us,triangle,3 min,V shaped lights flying across the night sky,3/19/2009,-77.7469444
2/11/2001 00:30,bancroft (canada),on,nan,fireball,1:00,iT WAS BETWEN 12:00 AND 1:00 AM WHEN I SEEN 5 FIRE BALL SHAPED OBJECTS AT MY FARM IN BANCROFT.  I WENT GET MY FREND AND WHEN I GOT BACK,2/5/2003,-77.854881
6/1/1985 10:00,seoul (south korea),nan,nan,other,3 minutes,Silver&#44 upside down T-shaped flying object hovering low slowly and quietly then flew away in about 3 minutes,11/28/2007,126.97796899999999
10/21/2004 23:30,careyes (mexico),nan,nan,circle,about... a minute...,I saw a strange circular saucer moving (not at all quickly either) away from the sea&#44 from a balcony.,9/2/2005,-103.265105
11/13/1999 04:30,moorehead,ky,nan,flash,app. 10 minutes,A single object that looked like a star at first glance&#44 however object moved and had variable light (Bright to unseen pulsating),11/17/1999,-83.432684
3/23/1997 21:45,nederland,co,us,other,2 minutes,Group of Velebrators of Vernal Equinox are visited by dimmensional craft .Sunday evening&#44 a group gathered to welcome in the spring whi,3/7/1998,-105.5102778
8/7/1953 21:00,vallejo,ca,us,light,60 min,At first we thought they were shooting stars,4/1/2001,-122.25555559999998
9/8/2012 22:00,des moines,ia,us,light,3 minutes,2 Bright Orbs in the Eastern Sky moving fast and irregular.,9/24/2012,-93.60888890000001
6/28/1998 02:30,blossburg (5 miles east of),pa,us,light,one (1) minute,Sudden brilliant light&#44 faded to very dim blue light&#44 which travelled slowly north.,8/5/2001,-77.0641667
3/22/2012 01:00,presque isle,me,us,triangle,2 minutes,Two amber colored objects appeared to be playing in the air darting back and forth at high rates of speed.,5/13/2012,-68.01638890000001
7/4/2013 22:40,belgrade,mt,us,fireball,3-5 minutes,Red fire balls in sky,7/5/2013,-111.1761111
8/14/2007 18:30,newbridge (ireland),nan,nan,circle,10 minutes,Kildare&#44 Ireland. 3 pink balls moving on a horizontal plane returning to the same point in the sky at great speed&#44 observed this activi,10/31/2008,-3.411193
2/27/2004 03:55,huntsville (canada),on,ca,flash,35 sec.,bright flash  followed by a halo around flash like smoke the a small bright object moving away from halo very fast,3/2/2004,-79.216667
5/9/2003 13:30,san francisco,ca,us,triangle,10 seconds,Black&#44 Silent&#44 Low Flying aircraft heading east over San Francisco.,5/13/2003,-122.41833329999999
2/14/2014 21:45,santa cruz,ca,us,unknown,5-10 minutes,Balls of bright orange lights seen hovering over city and disappearing up into sky from Santa Cruz Lighthouse.,2/27/2014,-122.02972220000001
9/20/1973 15:15,mansfield,oh,us,cigar,20 minutes,In the Fall of 1973 my sister and I came upon a large silver object hovering approximatley 20 feet above us on a clear&#44 sunny afternoon,1/28/1999,-82.5155556
10/31/2011 21:30,round lake,il,us,sphere,3-4 minutes,2 orange balls of light hovering over a city I HAVE VIDEO &#33,12/12/2011,-88.0933333
3/1/1973 01:00,santa fe (near&#44 on highway),nm,us,unknown,10 minutes,I had an Out of Body experience while driving down the road at night.,2/12/2004,-105.93722220000001
3/8/2001 19:45,mt. lincoln (?),vt,nan,flash,seconds and minutes,Tonight&#44 at about 6:45 PM EST I was traveling home south to my home in the Northeast Kingdom of VT when I saw two white strobe lights h,3/16/2001,-73.048455
2/11/2009 17:45,cincinnati,oh,us,cylinder,<2 minutes,Grey with slight sheen&#44 right-circular cylinder with flat ends&#44 aspect ratio 43&#44 seen only in two photos.,3/19/2009,-84.4569444
2/25/2012 00:20,union,oh,us,formation,10 minutes,Red/orange Lights over Union Ohio with sound at first,3/13/2012,-84.3063889
4/29/2013 22:05,kuna,id,us,light,15 seconds,Strange light passed over my vehicle and vanished.,5/15/2013,-116.41916670000002
7/4/2013 22:10,the woodlands,tx,us,triangle,5 minutes,2 orange lights type UFOs seen in Houston area on July 4&#44 2013,7/5/2013,-95.4891667
4/15/2014 01:15,el cajon,ca,us,light,1 hour,Two erratic blinking lights spotted in East County that moved&#44 vanished&#44 reappeared&#44 traveled&#44 and finally disappeared.,4/18/2014,-116.96166670000001
11/13/2005 22:00,belleville,nj,us,nan,10 secs,extremely loud reverberating explosion. homes and windows shook with moise. flash of bright light in concentrated area of town.  smoke,12/16/2005,-74.1505556
7/1/1984 07:00,morelia (mexico),nan,nan,sphere,10 minutes,Orange spheres close to homes in Mexico.,6/2/2013,-101.194982
3/6/2006 22:35,woodland,ca,us,light,5-7 mins,Bright orange lights moving slowly south to north over Woodland - not blinking on/off - not a plane- not a satellite,3/11/2006,-121.7722222
10/11/2012 22:15,blue island,il,us,circle,45 seconds,Red circular object surrounded by yellow glow flying w/no sound quickly coming out of east turning southbound,10/30/2012,-87.68
6/8/2006 02:00,kenly,nc,us,unknown,2 min.,Aircraft went from traveling horizonal slow pace&#44 to stopped position&#44 and then vertically to unknown speed&#33,5/29/2011,-78.1244444
9/21/2003 10:00,elkin,nc,us,fireball,10 seconds,While siting on my front porch which I do nearly every night. I was watching Commercial Jet Liners pass back and forth. I know they mus,9/28/2003,-80.84861109999999
4/30/2001 20:00,baltimore,md,us,light,25 minutes,Slashes of light in an oval shape off of I-895 in mid-spring.,8/5/2001,-76.6125
8/11/2013 21:50,bozeman,mt,us,light,60 seconds,2 lights&#44 passing by each other&#44 then 1 changed direction.,8/30/2013,-111.03777779999999
8/22/1983 22:00,van nuys (los angeles),ca,us,triangle,0:02 (min.),Large (200&#39) black triangle craft with white &amp; blue lights &amp; plumbing like under structure flew at 350 feet . Loud tonal/buzzing,1/22/2004,-118.44805559999999
9/4/2012 18:00,fort collins,co,us,rectangle,30 seconds,Square craft with evenly spaced orange glows,9/24/2012,-105.08388889999999
10/12/2007 00:20,ogden,ut,us,triangle,10 seconds,Large Triangle space craft seen from Northern Utah Traveling South out of the North sky 10-12-07 at 12:20am,11/28/2007,-111.97305559999998
2/11/2012 18:00,san diego (north coastal area),ca,us,circle,1-1.5 hours,Seemed to have random courses and altitudes; as if piloted. Some had camera phones (not I).,3/13/2012,-117.1563889
6/1/2012 02:30,timmins (canada),on,ca,light,over and hour,Pulsing white lights&#44 5 of them swerving in the sky.,6/5/2012,-81.333333
6/12/2010 15:30,wenatchee,wa,us,light,4:30,Wenatchee&#44 WA&#44 June 12&#44 2010&#44 3:30 white lights hovering in sky&#44 total of 6.,6/23/2010,-120.30916670000002
8/13/2013 22:00,ft. lauderdale,fl,us,disk,2 minutes,Equal in size to 2/3rds of a football field. Bright orange/melon single lighting covering entire craft. Moved from ocean beach area 150,8/30/2013,-80.14361109999999
1/8/2009 18:09,brentwood,mo,us,rectangle,1 min,I watched one dark grey&#44 silent rectangular object move across my field of vision from south to north very fast on 1/8/09 at 18:09.,1/10/2009,-90.3491667
12/15/1970 21:00,newton centre,ma,nan,other,3-5 seconds,Vertical trapazoid having a glowing pale yellow cloor and gliding across the sky with a wallowing motion.,8/24/2010,-71.194825
10/26/2003 00:30,maud,ok,us,unknown,2-3 minutes,object moved from south to north but had an unusual vertical bobbing action to it.,1/17/2004,-96.7755556
3/1/2007 21:30,halletsville,tx,nan,fireball,5 seconds,Greenish fireball fall from sky straight down.  ((NUFORC Note:  Possible meteor??  PD)),3/8/2007,-96.94109300000001
7/1/1994 01:00,copake,ny,us,light,5-10 minutes,Distant&#44 Strange&#44 Moving/Dancing/Fighting? Lights,4/27/2007,-73.5505556
11/14/2009 19:00,rockingham,nc,us,triangle,10 seconds,Triangle Craft 3 White Lights- non-flashing,12/12/2009,-79.7741667
8/3/2013 23:00,monrovia,ca,us,light,~3 minutes,Color changing light quickly bobbing vertically and hovering over Monrovia CA,8/30/2013,-117.99805559999999
11/25/2000 05:00,wax,ky,us,circle,5-7 mins.,Deer hunter see&#39s dancing ball of light in Kentucky sky.,5/27/2003,-86.12222220000001
4/27/1998 00:15,deventer&#44 overijssel (netherlands),nan,nan,triangle,30-45 seconds,perfect triangle&#44 approx 10-15 metres big moving at approx 70 mph,1/28/1999,6.1552169999999995
1/7/1967 21:30,woy woy (australia),nan,au,disk,5 minutes,Repeated sightings of similar UFO&#39s over a period of years always landing at one sight.,5/11/2005,151.32470700000002
9/21/2002 20:20,altus,ok,us,triangle,30 min,i was leaving work and as i stepped outside i noticed a cright white light to the north..the sun was setting so it stood out.by the tim,9/28/2002,-99.33361109999998
2/5/2009 21:35,pittsburg,ca,us,oval,30 seconds,I&#39ve never seen anything like it.,3/19/2009,-121.88361110000001
10/26/2010 08:00,midlothian,va,us,light,10-15min,Very large yellow light&#44 becoming three small lights&#44 moving back and forth across the sky&#44 then meeting with more.,11/21/2010,-77.64944440000001
11/26/2002 17:00,dhahran (saudi arabia),nan,nan,circle,10 minutes,A very bright circular light hovering for about ten minutes and then vanishing in a split second.,12/23/2002,50.15
6/30/2007 10:00,marshfield,mo,us,triangle,1:00 min,triangle shaped object in webster co mo at pine grove rd and kk,3/4/2008,-92.9069444
5/15/2009 17:00,dubuque,ia,us,circle,5 - 10 seconds,Red glowing ball taking off before thunderstorm arrived on location,2/14/2010,-90.66444440000001
8/3/1999 21:45,salem,ma,us,nan,60seconds,bright light fading to dim&#44 followed by another dim light&#44 both disappeared.,8/10/1999,-70.8972222
9/22/2009 20:00,benbrook,tx,us,light,5 minutes,strange moving lights that can&#39t be satalites,12/12/2009,-97.4602778
12/24/1981 20:00,bedford county (stewertsville area),va,us,disk,1hour to 1 hour and 30  m,close encounter of the second kind&#44 15 feet from disk shaped craft.,10/31/2003,-79.5233333
12/19/2010 20:30,wichita,ks,us,oval,30 seconds,((HOAX??))  Green round ball flying through the sky,3/10/2011,-97.33722220000001
11/30/2003 20:45,ashgrove,mo,nan,unknown,10 minutes,large UFO,12/9/2003,-93.5852
7/15/1977 21:30,san francisco,ca,us,circle,1.5 minutes,The object hovered over my bedroom window with spinning circular lights,11/8/2003,-122.41833329999999
3/3/2011 19:04,honea path,sc,us,light,15 min,Four bright white lights approx. 10 miles away that looked like 2 cars 1/2 mile away&#44 but wasn&#39t.,3/10/2011,-82.3916667
8/6/2002 18:16,baltimore,md,us,triangle,6:24,The 3 connected triangles in the Sky.,8/16/2002,-76.6125
6/1/1996 24:00,nottingham (uk/england),nan,gb,triangle,2-5 mins,object apeared in the heart of a storm I had gone out to watch rolling up the trent valley. It was a large delta shaped craft which emi,5/14/2002,-1.166667
6/30/2005 04:30,sioux city,ia,us,other,45 minutes,I saw a barrel shaped object two hundred feet above morningside Lutheran church. It was n Not shiny.  It resembled a 55 gallon oil drum,6/2/2013,-96.4
12/28/1998 23:50,silver springs,ny,us,sphere,10 min,in the S by SW sky 3 fingers held at arms lenght above the horizon. This orange light ball moved erratically to the west maintaining al,2/16/1999,-78.0858333
5/18/2012 21:30,rockford,il,us,disk,10 seconds,Burning disc observed over Rockford&#44 IL,5/29/2012,-89.09388890000001
9/21/2009 24:00,havant (uk/england),nan,gb,teardrop,10 min,strange teardrop flame craft,12/12/2009,-0.983333
8/20/2007 04:50,kota (india),nan,nan,other,6 sec,Fast moving star&#44 crossed whole sky just in 6 sec.,8/12/2008,75.86475300000001
10/15/1967 21:00,north hollywood,ca,us,fireball,15+ minutes,A fireball over the San Fernando Valley in 1967,12/19/2003,-118.37805559999998
7/25/2004 04:15,casa grande/phoenix (between),az,nan,unknown,approx 3 minutes,Small light moving fast&#44 suddenly changed shape to expose more lights&#44 shape of craft&#44 and a source of the lights.,8/11/2004,-111.972388
7/27/2008 01:30,florence,ky,us,triangle,5min.,I left my boyfriends house in Hebron KY around 1:15am.  I was headed south to my home in Crittenden KY.  I noticed a large&#44 bright oran,8/12/2008,-84.6266667
9/16/2005 19:20,edgewater,fl,us,sphere,30 seconds,Fire from the sky,10/11/2005,-80.9025
6/30/1976 18:00,cambridge,ma,us,diamond,1 minute,Jefferson Park&#44 Cambridge Mass&#44 2 children sight 50ft craft-speak about it 30+years later,8/21/2011,-71.10611109999999
11/25/1998 21:30,springtown,pa,us,light,30 seconds,Driving home we witnessed a solid red light hovering about the below the tree line on the right side of the road.,1/28/1999,-75.2897222
11/19/2007 15:30,coto de caza,ca,us,other,15 seconds,Beautiful bright blue-white round light flying low across daylit sky:  November 19&#44 2007 Orange County&#44 Ca,11/28/2007,-117.5861111
5/4/2010 22:30,davie,fl,us,other,10 minutes,Silent&#44 translucent Y shaped object just above tree level&#44 steady course with slow climb&#44 approx 10mph,5/12/2010,-80.2333333
5/20/2012 10:42,holden beach,nc,us,triangle,30 seconds,It seemed like just a red light coming at us at 100mph&#44 once over us it seemed to slow down A LOT&#44 it was triangle and had 4 lights tha,5/29/2012,-78.3041667
10/11/2013 22:18,windsor (canada),on,ca,light,3-5 minutes,5 orange lights seen in sky over windsor.,10/14/2013,-72.0
11/13/2004 22:31,worcester,ma,us,light,1 sec.,I was standing outside having a cigarette&#44 and saw a red light on the horizon.  It was south and it zigzagged,12/3/2004,-71.80277779999999
3/11/2010 22:05,shrewsbury (uk/england),nan,gb,sphere,6 minutes,huge spheres by residential housing in shrewsbury.,4/13/2010,-2.733333
4/24/2013 23:00,forsyth,mo,us,light,6 minutes,Hovering white lights over Branson Forsyth fast moving objects that would move in and stop and hover for quite sometime,5/15/2013,-93.11972220000001
9/15/2009 20:00,seaside,or,us,light,1.5 hrs.,Slow moving&#44 multi-colored and unexplainable by me&#44 a longtime resident. ((NUFORC Note:  Possible star?  PD)),12/12/2009,-123.9213889
7/24/2009 22:15,moneta,va,us,light,20 seconds,Extremely bright object quicky fade to an orange glow then disappear.,8/5/2009,-79.6175
11/22/1977 23:30,tahlequah,ok,us,triangle,five minutes,Triangular shaped object stopped over horse pasture in Tahlequah&#44 Oklahoma in 1977,1/10/2009,-94.9697222
1/20/2007 17:00,durham (uk/england),nan,gb,circle,2 minutes,I saw a UFO and it was circle shaped and its colour was like a purple. It left a small trail. It also had flashing lights all over it a,2/1/2007,-1.566667
9/1/2009 22:00,muncie,in,us,sphere,5 min,Bright orange light in the northwest sky near the Muncie airport.,12/12/2009,-85.38638890000001
1/18/2014 20:45,portland,or,us,nan,1 minute,I was sitting in my family room watching the tv. We have  high  ceilings in the family room with windows and can see the sky. All of a,1/24/2014,-122.675
6/23/2012 23:00,wrightsville beach,nc,us,changing,25-30 minutes,multiple objects blinking different colors over ocean and 3 bright white lights scanning beach at ground level,7/4/2012,-77.7966667
1/30/2004 23:00,kirchzell (germany),nan,de,light,20 min,Sighting/Abduction?,2/12/2004,9.177778
9/1/1994 18:00,san francisco,ca,us,sphere,10-15 minutes,glowing ball just under the surf about 2 1/2 feet off the beach south of san francisco/ocean beach approx 9/94,10/30/2006,-122.41833329999999
11/1/2009 20:00,corpus christi,tx,us,unknown,30 seconds,What looked like a star moved to the right very slowly and  then got dimmer and slowy vanished.,12/12/2009,-97.39611109999998
3/9/2002 03:25,syracuse,ny,us,fireball,5 minutes,Fire ball spotted while on highway,3/19/2002,-76.1477778
6/19/2007 23:00,sioux city,ia,us,light,30 minutes,Outside on breezeless night with neighbors talking when several lights appeared across the sky.,8/7/2007,-96.4
9/19/2004 22:00,johnson city,tn,us,egg,8 minutes,College Professor reports acorn shaped anomolous object,9/29/2004,-82.3536111
5/6/2012 22:34,westville,il,us,circle,11 min,3 red flashing ufos in a triangular formation.,5/13/2012,-87.63861109999999
6/20/2009 19:00,gilroy,ca,us,sphere,3 minutes,I saw a white sphere shaped object floating in the sky. I watched it float in place for a few minutes until it dissapeared.,8/5/2009,-121.5672222
3/1/2003 13:30,eugene,or,us,cigar,10 seconds,sunny day&#44 huge jet-shaped craft with tiny red/black wings very low to the ground rose noiselessly into a  cloud. didn&#39t emerge.,3/11/2003,-123.08555559999999
6/21/2002 23:00,warren,pa,us,sphere,5-minutes,wife and i were sitting on front porch late that night i seen a flash in sky i said to my wife must be heat lightning not more then 30,9/6/2002,-79.14527779999999
5/10/2001 21:00,splendora,tx,us,unknown,34minutes,it just stayed in one spot and changed color rapidly  then after 30 min it feaded away with no noise or movement,8/5/2001,-95.1608333
3/1/2000 00:30,pineville (pinnacle strip mine),wv,us,triangle,15 mins,Saw a triangle shaped craft&#44 very large&#44 made very little noise&#44 low altitude.,3/16/2000,-81.5372222
3/14/2004 22:00,valencia,ca,us,disk,one hour plus,Three horizontally placed lights hovering in the sky&#44 attached to an elliptical object.,3/17/2004,-118.6086111
12/17/2005 21:30,jacksonville,fl,us,triangle,3 min,Dark triangle shape with v-shaped lights over the St Johns River.,2/14/2006,-81.6558333
5/24/2013 21:00,midlothian,il,us,triangle,5 minutes,Group of orange lights flying close together,6/2/2013,-87.7175
3/20/2000 21:00,fort meade,md,nan,fireball,about 2-3 hrs.,flaming crafts seen over Ft. Meade&#44MD around march 20th 2000.,12/2/2000,-76.726777
6/22/2013 23:00,meadows of dan,va,nan,sphere,5-7 minutes,Red orange lights in sky night of june supermoon 2013,7/3/2013,-80.395278
10/24/2000 20:45,gila bend,az,us,triangle,10 min.,black squat triangle - no lights -  emiting smoke like dark mist,12/2/2000,-112.7161111
4/1/2004 22:00,panama city beach,fl,us,light,15 about 15 minutes,Multiple flights over panama city beach florida chased by aircrafts,10/20/2005,-85.8055556
6/10/2012 22:15,pittsburgh,pa,us,fireball,2 minutes,3 orange pulsating fireballs appeared abruptly and faded as if cloaking device used,6/14/2012,-79.9961111
4/29/1997 17:00,fresh pond,ca,us,formation,25 minutes,Large green glowing ball of light over the Sierras,12/14/2004,-120.5288889
11/29/2004 05:21,wayland,ma,us,sphere,15 seconds,gold&#44 spinning&#44 3 non flickering lights pretty big&#44 close enough for some details to be seen,12/3/2004,-71.3619444
7/20/2004 07:30,gila bend,az,us,other,2hours,remembering a sighting from 2004 .. Gila Bend Az,10/31/2008,-112.7161111
7/3/2011 03:00,charlotte,nc,us,light,3 or 4 minutes,A couple dozen orange lights traveling against the wind.  ((NUFORC Note:  Very reliable and convincing  witness.  PD)),7/4/2011,-80.8433333
11/20/2008 19:04,spalding,ne,us,formation,1 min,Many lights in the sky seen outside of Spalding&#44 NE.,1/10/2009,-98.3630556
7/18/2006 23:55,brighton (uk/england),nan,gb,light,5 seconds,Bright green and fast-moving light seen above Brighton&#44 Sussex&#44 UK.,10/30/2006,-0.15
7/3/2010 21:00,lemoore,ca,us,triangle,1 -2 mins,craft with 3 top lights&#44 no sound approached car&#44 does 360 sharp turn in field.,7/10/2010,-119.78194440000001
2/2/2009 14:00,atlanta,ga,us,rectangle,approx 3-4 min.,Rectangular Gray Object Seen over Atlanta GA,3/19/2009,-84.3880556
4/28/2010 09:20,steger,il,us,circle,2-3 minutes,One bright orb going East while a much dimmer one went South/West.  ((NUFORC Note:  Possible satellites??  PD)),5/12/2010,-87.63638890000001
11/7/2008 18:00,mindelein,il,nan,disk,5 minutes,I observed this light gray object just hovering at a 45 degree angle in the darkened sky. I took nine pictures with my digital. One pic,1/10/2009,-88.00396500000001
